DEMAND_FORECAST_ID,PRODUCT_ID,SITE_ID,FORECAST_DATE,FORECAST_CREATION_DATE,FORECAST_QUANTITY,FORECAST_TYPE,FORECAST_METHOD,FORECAST_HORIZON,CONFIDENCE_LEVEL,SCENARIO_ID,FISCAL_PERIOD,FISCAL_MONTH,FISCAL_QUARTER,FISCAL_YEAR,UNIT_REVENUE
718,120,3,2024-12-15,2024-07-01,2632,DEMAND,STATISTICAL,MONTHLY,0.88,1,FY24-DEC,December,Q4,2024,149.99
719,120,3,2024-12-15,2024-07-01,3488,DEMAND,STATISTICAL,MONTHLY,0.92,2,FY24-DEC,December,Q4,2024,149.99
720,120,3,2024-12-15,2024-07-01,2369,DEMAND,STATISTICAL,MONTHLY,0.89,3,FY24-DEC,December,Q4,2024,149.99
721,120,4,2024-07-15,2024-07-01,2483,DEMAND,STATISTICAL,MONTHLY,0.81,1,FY24-JUL,July,Q3,2024,149.99
722,120,4,2024-07-15,2024-07-01,2770,DEMAND,STATISTICAL,MONTHLY,0.77,2,FY24-JUL,July,Q3,2024,149.99
723,120,4,2024-07-15,2024-07-01,2235,DEMAND,STATISTICAL,MONTHLY,0.85,3,FY24-JUL,July,Q3,2024,149.99
724,120,4,2024-08-15,2024-07-01,816,DEMAND,STATISTICAL,MONTHLY,0.88,1,FY24-AUG,August,Q3,2024,149.99
725,120,4,2024-08-15,2024-07-01,907,DEMAND,STATISTICAL,MONTHLY,0.77,2,FY24-AUG,August,Q3,2024,149.99
726,120,4,2024-08-15,2024-07-01,734,DEMAND,STATISTICAL,MONTHLY,0.92,3,FY24-AUG,August,Q3,2024,149.99
727,120,4,2024-09-15,2024-07-01,1252,DEMAND,STATISTICAL,MONTHLY,0.77,1,FY24-SEP,September,Q3,2024,149.99
728,120,4,2024-09-15,2024-07-01,1395,DEMAND,STATISTICAL,MONTHLY,0.8,2,FY24-SEP,September,Q3,2024,149.99
729,120,4,2024-09-15,2024-07-01,1127,DEMAND,STATISTICAL,MONTHLY,0.84,3,FY24-SEP,September,Q3,2024,149.99
730,120,4,2024-10-15,2024-07-01,1895,DEMAND,STATISTICAL,MONTHLY,0.94,1,FY24-OCT,October,Q4,2024,149.99
731,120,4,2024-10-15,2024-07-01,2524,DEMAND,STATISTICAL,MONTHLY,0.87,2,FY24-OCT,October,Q4,2024,149.99
732,120,4,2024-10-15,2024-07-01,1706,DEMAND,STATISTICAL,MONTHLY,0.88,3,FY24-OCT,October,Q4,2024,149.99
733,120,4,2024-11-15,2024-07-01,636,DEMAND,STATISTICAL,MONTHLY,0.87,1,FY24-NOV,November,Q4,2024,149.99
734,120,4,2024-11-15,2024-07-01,837,DEMAND,STATISTICAL,MONTHLY,0.89,2,FY24-NOV,November,Q4,2024,149.99
735,120,4,2024-11-15,2024-07-01,572,DEMAND,STATISTICAL,MONTHLY,0.76,3,FY24-NOV,November,Q4,2024,149.99
736,120,4,2024-12-15,2024-07-01,1218,DEMAND,STATISTICAL,MONTHLY,0.89,1,FY24-DEC,December,Q4,2024,149.99
737,120,4,2024-12-15,2024-07-01,1560,DEMAND,STATISTICAL,MONTHLY,0.82,2,FY24-DEC,December,Q4,2024,149.99
738,120,4,2024-12-15,2024-07-01,1096,DEMAND,STATISTICAL,MONTHLY,0.75,3,FY24-DEC,December,Q4,2024,149.99
739,120,5,2024-07-15,2024-07-01,2737,DEMAND,STATISTICAL,MONTHLY,0.78,1,FY24-JUL,July,Q3,2024,149.99
740,120,5,2024-07-15,2024-07-01,3101,DEMAND,STATISTICAL,MONTHLY,0.76,2,FY24-JUL,July,Q3,2024,149.99
741,120,5,2024-07-15,2024-07-01,2463,DEMAND,STATISTICAL,MONTHLY,0.9,3,FY24-JUL,July,Q3,2024,149.99
742,120,5,2024-08-15,2024-07-01,2988,DEMAND,STATISTICAL,MONTHLY,0.76,1,FY24-AUG,August,Q3,2024,149.99
743,120,5,2024-08-15,2024-07-01,3398,DEMAND,STATISTICAL,MONTHLY,0.79,2,FY24-AUG,August,Q3,2024,149.99
744,120,5,2024-08-15,2024-07-01,2689,DEMAND,STATISTICAL,MONTHLY,0.83,3,FY24-AUG,August,Q3,2024,149.99
745,120,5,2024-09-15,2024-07-01,1438,DEMAND,STATISTICAL,MONTHLY,0.78,1,FY24-SEP,September,Q3,2024,149.99
746,120,5,2024-09-15,2024-07-01,1604,DEMAND,STATISTICAL,MONTHLY,0.81,2,FY24-SEP,September,Q3,2024,149.99
747,120,5,2024-09-15,2024-07-01,1294,DEMAND,STATISTICAL,MONTHLY,0.94,3,FY24-SEP,September,Q3,2024,149.99
748,120,5,2024-10-15,2024-07-01,2375,DEMAND,STATISTICAL,MONTHLY,0.77,1,FY24-OCT,October,Q4,2024,149.99
749,120,5,2024-10-15,2024-07-01,2981,DEMAND,STATISTICAL,MONTHLY,0.78,2,FY24-OCT,October,Q4,2024,149.99
750,120,5,2024-10-15,2024-07-01,2137,DEMAND,STATISTICAL,MONTHLY,0.87,3,FY24-OCT,October,Q4,2024,149.99
751,120,5,2024-11-15,2024-07-01,2594,DEMAND,STATISTICAL,MONTHLY,0.77,1,FY24-NOV,November,Q4,2024,149.99
752,120,5,2024-11-15,2024-07-01,3358,DEMAND,STATISTICAL,MONTHLY,0.83,2,FY24-NOV,November,Q4,2024,149.99
753,120,5,2024-11-15,2024-07-01,2335,DEMAND,STATISTICAL,MONTHLY,0.87,3,FY24-NOV,November,Q4,2024,149.99
754,120,5,2024-12-15,2024-07-01,1860,DEMAND,STATISTICAL,MONTHLY,0.8,1,FY24-DEC,December,Q4,2024,149.99
755,120,5,2024-12-15,2024-07-01,2466,DEMAND,STATISTICAL,MONTHLY,0.77,2,FY24-DEC,December,Q4,2024,149.99
756,120,5,2024-12-15,2024-07-01,1674,DEMAND,STATISTICAL,MONTHLY,0.84,3,FY24-DEC,December,Q4,2024,149.99
757,130,3,2024-07-15,2024-07-01,1080,DEMAND,STATISTICAL,MONTHLY,0.89,1,FY24-JUL,July,Q3,2024,449.99
758,130,3,2024-07-15,2024-07-01,1220,DEMAND,STATISTICAL,MONTHLY,0.86,2,FY24-JUL,July,Q3,2024,449.99
759,130,3,2024-07-15,2024-07-01,972,DEMAND,STATISTICAL,MONTHLY,0.81,3,FY24-JUL,July,Q3,2024,449.99
760,130,3,2024-08-15,2024-07-01,951,DEMAND,STATISTICAL,MONTHLY,0.83,1,FY24-AUG,August,Q3,2024,449.99
761,130,3,2024-08-15,2024-07-01,1075,DEMAND,STATISTICAL,MONTHLY,0.75,2,FY24-AUG,August,Q3,2024,449.99
762,130,3,2024-08-15,2024-07-01,856,DEMAND,STATISTICAL,MONTHLY,0.81,3,FY24-AUG,August,Q3,2024,449.99
763,130,3,2024-09-15,2024-07-01,932,DEMAND,STATISTICAL,MONTHLY,0.9,1,FY24-SEP,September,Q3,2024,449.99
764,130,3,2024-09-15,2024-07-01,1061,DEMAND,STATISTICAL,MONTHLY,0.81,2,FY24-SEP,September,Q3,2024,449.99
765,130,3,2024-09-15,2024-07-01,839,DEMAND,STATISTICAL,MONTHLY,0.77,3,FY24-SEP,September,Q3,2024,449.99
766,130,3,2024-10-15,2024-07-01,1746,DEMAND,STATISTICAL,MONTHLY,0.9,1,FY24-OCT,October,Q4,2024,449.99
767,130,3,2024-10-15,2024-07-01,2213,DEMAND,STATISTICAL,MONTHLY,0.83,2,FY24-OCT,October,Q4,2024,449.99
768,130,3,2024-10-15,2024-07-01,1571,DEMAND,STATISTICAL,MONTHLY,0.89,3,FY24-OCT,October,Q4,2024,449.99
769,130,3,2024-11-15,2024-07-01,1753,DEMAND,STATISTICAL,MONTHLY,0.86,1,FY24-NOV,November,Q4,2024,449.99
770,130,3,2024-11-15,2024-07-01,2308,DEMAND,STATISTICAL,MONTHLY,0.82,2,FY24-NOV,November,Q4,2024,449.99
771,130,3,2024-11-15,2024-07-01,1577,DEMAND,STATISTICAL,MONTHLY,0.83,3,FY24-NOV,November,Q4,2024,449.99
772,130,3,2024-12-15,2024-07-01,2322,DEMAND,STATISTICAL,MONTHLY,0.76,1,FY24-DEC,December,Q4,2024,449.99
773,130,3,2024-12-15,2024-07-01,2907,DEMAND,STATISTICAL,MONTHLY,0.93,2,FY24-DEC,December,Q4,2024,449.99
774,130,3,2024-12-15,2024-07-01,2090,DEMAND,STATISTICAL,MONTHLY,0.92,3,FY24-DEC,December,Q4,2024,449.99
775,130,4,2024-07-15,2024-07-01,1679,DEMAND,STATISTICAL,MONTHLY,0.84,1,FY24-JUL,July,Q3,2024,449.99
776,130,4,2024-07-15,2024-07-01,1881,DEMAND,STATISTICAL,MONTHLY,0.88,2,FY24-JUL,July,Q3,2024,449.99
777,130,4,2024-07-15,2024-07-01,1511,DEMAND,STATISTICAL,MONTHLY,0.81,3,FY24-JUL,July,Q3,2024,449.99
778,130,4,2024-08-15,2024-07-01,1329,DEMAND,STATISTICAL,MONTHLY,0.75,1,FY24-AUG,August,Q3,2024,449.99
779,130,4,2024-08-15,2024-07-01,1483,DEMAND,STATISTICAL,MONTHLY,0.91,2,FY24-AUG,August,Q3,2024,449.99
780,130,4,2024-08-15,2024-07-01,1196,DEMAND,STATISTICAL,MONTHLY,0.87,3,FY24-AUG,August,Q3,2024,449.99
781,130,4,2024-09-15,2024-07-01,2203,DEMAND,STATISTICAL,MONTHLY,0.89,1,FY24-SEP,September,Q3,2024,449.99
782,130,4,2024-09-15,2024-07-01,2463,DEMAND,STATISTICAL,MONTHLY,0.84,2,FY24-SEP,September,Q3,2024,449.99
783,130,4,2024-09-15,2024-07-01,1983,DEMAND,STATISTICAL,MONTHLY,0.77,3,FY24-SEP,September,Q3,2024,449.99
784,130,4,2024-10-15,2024-07-01,1601,DEMAND,STATISTICAL,MONTHLY,0.87,1,FY24-OCT,October,Q4,2024,449.99
785,130,4,2024-10-15,2024-07-01,2085,DEMAND,STATISTICAL,MONTHLY,0.83,2,FY24-OCT,October,Q4,2024,449.99
786,130,4,2024-10-15,2024-07-01,1441,DEMAND,STATISTICAL,MONTHLY,0.81,3,FY24-OCT,October,Q4,2024,449.99
787,130,4,2024-11-15,2024-07-01,1374,DEMAND,STATISTICAL,MONTHLY,0.79,1,FY24-NOV,November,Q4,2024,449.99
788,130,4,2024-11-15,2024-07-01,1825,DEMAND,STATISTICAL,MONTHLY,0.77,2,FY24-NOV,November,Q4,2024,449.99
789,130,4,2024-11-15,2024-07-01,1237,DEMAND,STATISTICAL,MONTHLY,0.88,3,FY24-NOV,November,Q4,2024,449.99
790,130,4,2024-12-15,2024-07-01,1824,DEMAND,STATISTICAL,MONTHLY,0.85,1,FY24-DEC,December,Q4,2024,449.99
791,130,4,2024-12-15,2024-07-01,2445,DEMAND,STATISTICAL,MONTHLY,0.82,2,FY24-DEC,December,Q4,2024,449.99
792,130,4,2024-12-15,2024-07-01,1642,DEMAND,STATISTICAL,MONTHLY,0.9,3,FY24-DEC,December,Q4,2024,449.99
793,130,5,2024-07-15,2024-07-01,2612,DEMAND,STATISTICAL,MONTHLY,0.88,1,FY24-JUL,July,Q3,2024,449.99
794,130,5,2024-07-15,2024-07-01,2893,DEMAND,STATISTICAL,MONTHLY,0.77,2,FY24-JUL,July,Q3,2024,449.99
795,130,5,2024-07-15,2024-07-01,2351,DEMAND,STATISTICAL,MONTHLY,0.8,3,FY24-JUL,July,Q3,2024,449.99
796,130,5,2024-08-15,2024-07-01,1026,DEMAND,STATISTICAL,MONTHLY,0.87,1,FY24-AUG,August,Q3,2024,449.99
797,130,5,2024-08-15,2024-07-01,1168,DEMAND,STATISTICAL,MONTHLY,0.88,2,FY24-AUG,August,Q3,2024,449.99
798,130,5,2024-08-15,2024-07-01,923,DEMAND,STATISTICAL,MONTHLY,0.79,3,FY24-AUG,August,Q3,2024,449.99
799,130,5,2024-09-15,2024-07-01,2498,DEMAND,STATISTICAL,MONTHLY,0.88,1,FY24-SEP,September,Q3,2024,449.99
800,130,5,2024-09-15,2024-07-01,2806,DEMAND,STATISTICAL,MONTHLY,0.86,2,FY24-SEP,September,Q3,2024,449.99
801,130,5,2024-09-15,2024-07-01,2249,DEMAND,STATISTICAL,MONTHLY,0.87,3,FY24-SEP,September,Q3,2024,449.99
802,130,5,2024-10-15,2024-07-01,2614,DEMAND,STATISTICAL,MONTHLY,0.93,1,FY24-OCT,October,Q4,2024,449.99
803,130,5,2024-10-15,2024-07-01,3415,DEMAND,STATISTICAL,MONTHLY,0.88,2,FY24-OCT,October,Q4,2024,449.99
804,130,5,2024-10-15,2024-07-01,2352,DEMAND,STATISTICAL,MONTHLY,0.87,3,FY24-OCT,October,Q4,2024,449.99
805,130,5,2024-11-15,2024-07-01,3131,DEMAND,STATISTICAL,MONTHLY,0.94,1,FY24-NOV,November,Q4,2024,449.99
806,130,5,2024-11-15,2024-07-01,4013,DEMAND,STATISTICAL,MONTHLY,0.84,2,FY24-NOV,November,Q4,2024,449.99
807,130,5,2024-11-15,2024-07-01,2818,DEMAND,STATISTICAL,MONTHLY,0.84,3,FY24-NOV,November,Q4,2024,449.99
808,130,5,2024-12-15,2024-07-01,2474,DEMAND,STATISTICAL,MONTHLY,0.81,1,FY24-DEC,December,Q4,2024,449.99
809,130,5,2024-12-15,2024-07-01,3161,DEMAND,STATISTICAL,MONTHLY,0.76,2,FY24-DEC,December,Q4,2024,449.99
810,130,5,2024-12-15,2024-07-01,2227,DEMAND,STATISTICAL,MONTHLY,0.85,3,FY24-DEC,December,Q4,2024,449.99
811,140,3,2024-07-15,2024-07-01,1135,DEMAND,STATISTICAL,MONTHLY,0.84,1,FY24-JUL,July,Q3,2024,699.99
812,140,3,2024-07-15,2024-07-01,1251,DEMAND,STATISTICAL,MONTHLY,0.82,2,FY24-JUL,July,Q3,2024,699.99
813,140,3,2024-07-15,2024-07-01,1022,DEMAND,STATISTICAL,MONTHLY,0.81,3,FY24-JUL,July,Q3,2024,699.99
814,140,3,2024-08-15,2024-07-01,1820,DEMAND,STATISTICAL,MONTHLY,0.92,1,FY24-AUG,August,Q3,2024,699.99
815,140,3,2024-08-15,2024-07-01,2080,DEMAND,STATISTICAL,MONTHLY,0.87,2,FY24-AUG,August,Q3,2024,699.99
816,140,3,2024-08-15,2024-07-01,1638,DEMAND,STATISTICAL,MONTHLY,0.85,3,FY24-AUG,August,Q3,2024,699.99
817,140,3,2024-09-15,2024-07-01,1447,DEMAND,STATISTICAL,MONTHLY,0.87,1,FY24-SEP,September,Q3,2024,699.99
818,140,3,2024-09-15,2024-07-01,1661,DEMAND,STATISTICAL,MONTHLY,0.9,2,FY24-SEP,September,Q3,2024,699.99
819,140,3,2024-09-15,2024-07-01,1302,DEMAND,STATISTICAL,MONTHLY,0.76,3,FY24-SEP,September,Q3,2024,699.99
820,140,3,2024-10-15,2024-07-01,2715,DEMAND,STATISTICAL,MONTHLY,0.91,1,FY24-OCT,October,Q4,2024,699.99
821,140,3,2024-10-15,2024-07-01,3571,DEMAND,STATISTICAL,MONTHLY,0.81,2,FY24-OCT,October,Q4,2024,699.99
822,140,3,2024-10-15,2024-07-01,2444,DEMAND,STATISTICAL,MONTHLY,0.85,3,FY24-OCT,October,Q4,2024,699.99
823,140,3,2024-11-15,2024-07-01,929,DEMAND,STATISTICAL,MONTHLY,0.94,1,FY24-NOV,November,Q4,2024,699.99
824,140,3,2024-11-15,2024-07-01,1203,DEMAND,STATISTICAL,MONTHLY,0.91,2,FY24-NOV,November,Q4,2024,699.99
825,140,3,2024-11-15,2024-07-01,836,DEMAND,STATISTICAL,MONTHLY,0.92,3,FY24-NOV,November,Q4,2024,699.99
826,140,3,2024-12-15,2024-07-01,2256,DEMAND,STATISTICAL,MONTHLY,0.77,1,FY24-DEC,December,Q4,2024,699.99
827,140,3,2024-12-15,2024-07-01,2966,DEMAND,STATISTICAL,MONTHLY,0.76,2,FY24-DEC,December,Q4,2024,699.99
828,140,3,2024-12-15,2024-07-01,2031,DEMAND,STATISTICAL,MONTHLY,0.89,3,FY24-DEC,December,Q4,2024,699.99
829,140,4,2024-07-15,2024-07-01,1399,DEMAND,STATISTICAL,MONTHLY,0.85,1,FY24-JUL,July,Q3,2024,699.99
830,140,4,2024-07-15,2024-07-01,1582,DEMAND,STATISTICAL,MONTHLY,0.82,2,FY24-JUL,July,Q3,2024,699.99
831,140,4,2024-07-15,2024-07-01,1259,DEMAND,STATISTICAL,MONTHLY,0.93,3,FY24-JUL,July,Q3,2024,699.99
832,140,4,2024-08-15,2024-07-01,1293,DEMAND,STATISTICAL,MONTHLY,0.83,1,FY24-AUG,August,Q3,2024,699.99
833,140,4,2024-08-15,2024-07-01,1444,DEMAND,STATISTICAL,MONTHLY,0.87,2,FY24-AUG,August,Q3,2024,699.99
834,140,4,2024-08-15,2024-07-01,1164,DEMAND,STATISTICAL,MONTHLY,0.91,3,FY24-AUG,August,Q3,2024,699.99
835,140,4,2024-09-15,2024-07-01,1825,DEMAND,STATISTICAL,MONTHLY,0.82,1,FY24-SEP,September,Q3,2024,699.99
836,140,4,2024-09-15,2024-07-01,2038,DEMAND,STATISTICAL,MONTHLY,0.86,2,FY24-SEP,September,Q3,2024,699.99
837,140,4,2024-09-15,2024-07-01,1642,DEMAND,STATISTICAL,MONTHLY,0.83,3,FY24-SEP,September,Q3,2024,699.99
838,140,4,2024-10-15,2024-07-01,1168,DEMAND,STATISTICAL,MONTHLY,0.89,1,FY24-OCT,October,Q4,2024,699.99
839,140,4,2024-10-15,2024-07-01,1537,DEMAND,STATISTICAL,MONTHLY,0.93,2,FY24-OCT,October,Q4,2024,699.99
840,140,4,2024-10-15,2024-07-01,1052,DEMAND,STATISTICAL,MONTHLY,0.92,3,FY24-OCT,October,Q4,2024,699.99
841,140,4,2024-11-15,2024-07-01,1359,DEMAND,STATISTICAL,MONTHLY,0.77,1,FY24-NOV,November,Q4,2024,699.99
842,140,4,2024-11-15,2024-07-01,1789,DEMAND,STATISTICAL,MONTHLY,0.93,2,FY24-NOV,November,Q4,2024,699.99
843,140,4,2024-11-15,2024-07-01,1223,DEMAND,STATISTICAL,MONTHLY,0.81,3,FY24-NOV,November,Q4,2024,699.99
844,140,4,2024-12-15,2024-07-01,2119,DEMAND,STATISTICAL,MONTHLY,0.89,1,FY24-DEC,December,Q4,2024,699.99
845,140,4,2024-12-15,2024-07-01,2732,DEMAND,STATISTICAL,MONTHLY,0.87,2,FY24-DEC,December,Q4,2024,699.99
846,140,4,2024-12-15,2024-07-01,1908,DEMAND,STATISTICAL,MONTHLY,0.94,3,FY24-DEC,December,Q4,2024,699.99
847,140,5,2024-07-15,2024-07-01,1361,DEMAND,STATISTICAL,MONTHLY,0.86,1,FY24-JUL,July,Q3,2024,699.99
848,140,5,2024-07-15,2024-07-01,1541,DEMAND,STATISTICAL,MONTHLY,0.82,2,FY24-JUL,July,Q3,2024,699.99
849,140,5,2024-07-15,2024-07-01,1225,DEMAND,STATISTICAL,MONTHLY,0.78,3,FY24-JUL,July,Q3,2024,699.99
850,140,5,2024-08-15,2024-07-01,2327,DEMAND,STATISTICAL,MONTHLY,0.92,1,FY24-AUG,August,Q3,2024,699.99
851,140,5,2024-08-15,2024-07-01,2645,DEMAND,STATISTICAL,MONTHLY,0.89,2,FY24-AUG,August,Q3,2024,699.99
852,140,5,2024-08-15,2024-07-01,2094,DEMAND,STATISTICAL,MONTHLY,0.86,3,FY24-AUG,August,Q3,2024,699.99
853,140,5,2024-09-15,2024-07-01,2188,DEMAND,STATISTICAL,MONTHLY,0.88,1,FY24-SEP,September,Q3,2024,699.99
854,140,5,2024-09-15,2024-07-01,2462,DEMAND,STATISTICAL,MONTHLY,0.75,2,FY24-SEP,September,Q3,2024,699.99
855,140,5,2024-09-15,2024-07-01,1969,DEMAND,STATISTICAL,MONTHLY,0.81,3,FY24-SEP,September,Q3,2024,699.99
856,140,5,2024-10-15,2024-07-01,3377,DEMAND,STATISTICAL,MONTHLY,0.79,1,FY24-OCT,October,Q4,2024,699.99
857,140,5,2024-10-15,2024-07-01,4541,DEMAND,STATISTICAL,MONTHLY,0.85,2,FY24-OCT,October,Q4,2024,699.99
858,140,5,2024-10-15,2024-07-01,3039,DEMAND,STATISTICAL,MONTHLY,0.8,3,FY24-OCT,October,Q4,2024,699.99
859,140,5,2024-11-15,2024-07-01,1078,DEMAND,STATISTICAL,MONTHLY,0.78,1,FY24-NOV,November,Q4,2024,699.99
860,140,5,2024-11-15,2024-07-01,1379,DEMAND,STATISTICAL,MONTHLY,0.91,2,FY24-NOV,November,Q4,2024,699.99
861,140,5,2024-11-15,2024-07-01,970,DEMAND,STATISTICAL,MONTHLY,0.85,3,FY24-NOV,November,Q4,2024,699.99
862,140,5,2024-12-15,2024-07-01,2215,DEMAND,STATISTICAL,MONTHLY,0.92,1,FY24-DEC,December,Q4,2024,699.99
863,140,5,2024-12-15,2024-07-01,2964,DEMAND,STATISTICAL,MONTHLY,0.76,2,FY24-DEC,December,Q4,2024,699.99
864,140,5,2024-12-15,2024-07-01,1993,DEMAND,STATISTICAL,MONTHLY,0.82,3,FY24-DEC,December,Q4,2024,699.99
865,150,3,2024-07-15,2024-07-01,2069,DEMAND,STATISTICAL,MONTHLY,0.87,1,FY24-JUL,July,Q3,2024,399.99
866,150,3,2024-07-15,2024-07-01,2338,DEMAND,STATISTICAL,MONTHLY,0.78,2,FY24-JUL,July,Q3,2024,399.99
867,150,3,2024-07-15,2024-07-01,1862,DEMAND,STATISTICAL,MONTHLY,0.79,3,FY24-JUL,July,Q3,2024,399.99
868,150,3,2024-08-15,2024-07-01,1918,DEMAND,STATISTICAL,MONTHLY,0.9,1,FY24-AUG,August,Q3,2024,399.99
869,150,3,2024-08-15,2024-07-01,2187,DEMAND,STATISTICAL,MONTHLY,0.78,2,FY24-AUG,August,Q3,2024,399.99
870,150,3,2024-08-15,2024-07-01,1726,DEMAND,STATISTICAL,MONTHLY,0.84,3,FY24-AUG,August,Q3,2024,399.99
871,150,3,2024-09-15,2024-07-01,1341,DEMAND,STATISTICAL,MONTHLY,0.82,1,FY24-SEP,September,Q3,2024,399.99
872,150,3,2024-09-15,2024-07-01,1523,DEMAND,STATISTICAL,MONTHLY,0.94,2,FY24-SEP,September,Q3,2024,399.99
873,150,3,2024-09-15,2024-07-01,1207,DEMAND,STATISTICAL,MONTHLY,0.87,3,FY24-SEP,September,Q3,2024,399.99
874,150,3,2024-10-15,2024-07-01,2346,DEMAND,STATISTICAL,MONTHLY,0.9,1,FY24-OCT,October,Q4,2024,399.99
875,150,3,2024-10-15,2024-07-01,3038,DEMAND,STATISTICAL,MONTHLY,0.86,2,FY24-OCT,October,Q4,2024,399.99
876,150,3,2024-10-15,2024-07-01,2111,DEMAND,STATISTICAL,MONTHLY,0.81,3,FY24-OCT,October,Q4,2024,399.99
877,150,3,2024-11-15,2024-07-01,2479,DEMAND,STATISTICAL,MONTHLY,0.91,1,FY24-NOV,November,Q4,2024,399.99
878,150,3,2024-11-15,2024-07-01,3323,DEMAND,STATISTICAL,MONTHLY,0.79,2,FY24-NOV,November,Q4,2024,399.99
879,150,3,2024-11-15,2024-07-01,2231,DEMAND,STATISTICAL,MONTHLY,0.89,3,FY24-NOV,November,Q4,2024,399.99
880,150,3,2024-12-15,2024-07-01,1918,DEMAND,STATISTICAL,MONTHLY,0.95,1,FY24-DEC,December,Q4,2024,399.99
881,150,3,2024-12-15,2024-07-01,2486,DEMAND,STATISTICAL,MONTHLY,0.81,2,FY24-DEC,December,Q4,2024,399.99
882,150,3,2024-12-15,2024-07-01,1726,DEMAND,STATISTICAL,MONTHLY,0.83,3,FY24-DEC,December,Q4,2024,399.99
883,150,4,2024-07-15,2024-07-01,1580,DEMAND,STATISTICAL,MONTHLY,0.83,1,FY24-JUL,July,Q3,2024,399.99
884,150,4,2024-07-15,2024-07-01,1751,DEMAND,STATISTICAL,MONTHLY,0.79,2,FY24-JUL,July,Q3,2024,399.99
885,150,4,2024-07-15,2024-07-01,1422,DEMAND,STATISTICAL,MONTHLY,0.87,3,FY24-JUL,July,Q3,2024,399.99
886,150,4,2024-08-15,2024-07-01,2287,DEMAND,STATISTICAL,MONTHLY,0.8,1,FY24-AUG,August,Q3,2024,399.99
887,150,4,2024-08-15,2024-07-01,2589,DEMAND,STATISTICAL,MONTHLY,0.92,2,FY24-AUG,August,Q3,2024,399.99
888,150,4,2024-08-15,2024-07-01,2058,DEMAND,STATISTICAL,MONTHLY,0.86,3,FY24-AUG,August,Q3,2024,399.99
889,150,4,2024-09-15,2024-07-01,710,DEMAND,STATISTICAL,MONTHLY,0.89,1,FY24-SEP,September,Q3,2024,399.99
890,150,4,2024-09-15,2024-07-01,799,DEMAND,STATISTICAL,MONTHLY,0.77,2,FY24-SEP,September,Q3,2024,399.99
891,150,4,2024-09-15,2024-07-01,639,DEMAND,STATISTICAL,MONTHLY,0.77,3,FY24-SEP,September,Q3,2024,399.99
892,150,4,2024-10-15,2024-07-01,952,DEMAND,STATISTICAL,MONTHLY,0.8,1,FY24-OCT,October,Q4,2024,399.99
893,150,4,2024-10-15,2024-07-01,1276,DEMAND,STATISTICAL,MONTHLY,0.78,2,FY24-OCT,October,Q4,2024,399.99
894,150,4,2024-10-15,2024-07-01,857,DEMAND,STATISTICAL,MONTHLY,0.84,3,FY24-OCT,October,Q4,2024,399.99
895,150,4,2024-11-15,2024-07-01,2804,DEMAND,STATISTICAL,MONTHLY,0.93,1,FY24-NOV,November,Q4,2024,399.99
896,150,4,2024-11-15,2024-07-01,3734,DEMAND,STATISTICAL,MONTHLY,0.93,2,FY24-NOV,November,Q4,2024,399.99
897,150,4,2024-11-15,2024-07-01,2523,DEMAND,STATISTICAL,MONTHLY,0.94,3,FY24-NOV,November,Q4,2024,399.99
898,150,4,2024-12-15,2024-07-01,1551,DEMAND,STATISTICAL,MONTHLY,0.76,1,FY24-DEC,December,Q4,2024,399.99
899,150,4,2024-12-15,2024-07-01,2017,DEMAND,STATISTICAL,MONTHLY,0.8,2,FY24-DEC,December,Q4,2024,399.99
900,150,4,2024-12-15,2024-07-01,1396,DEMAND,STATISTICAL,MONTHLY,0.95,3,FY24-DEC,December,Q4,2024,399.99
901,150,5,2024-07-15,2024-07-01,1520,DEMAND,STATISTICAL,MONTHLY,0.79,1,FY24-JUL,July,Q3,2024,399.99
902,150,5,2024-07-15,2024-07-01,1697,DEMAND,STATISTICAL,MONTHLY,0.77,2,FY24-JUL,July,Q3,2024,399.99
903,150,5,2024-07-15,2024-07-01,1368,DEMAND,STATISTICAL,MONTHLY,0.89,3,FY24-JUL,July,Q3,2024,399.99
904,150,5,2024-08-15,2024-07-01,1423,DEMAND,STATISTICAL,MONTHLY,0.91,1,FY24-AUG,August,Q3,2024,399.99
905,150,5,2024-08-15,2024-07-01,1575,DEMAND,STATISTICAL,MONTHLY,0.81,2,FY24-AUG,August,Q3,2024,399.99
906,150,5,2024-08-15,2024-07-01,1281,DEMAND,STATISTICAL,MONTHLY,0.92,3,FY24-AUG,August,Q3,2024,399.99
907,150,5,2024-09-15,2024-07-01,2310,DEMAND,STATISTICAL,MONTHLY,0.92,1,FY24-SEP,September,Q3,2024,399.99
908,150,5,2024-09-15,2024-07-01,2629,DEMAND,STATISTICAL,MONTHLY,0.84,2,FY24-SEP,September,Q3,2024,399.99
909,150,5,2024-09-15,2024-07-01,2079,DEMAND,STATISTICAL,MONTHLY,0.87,3,FY24-SEP,September,Q3,2024,399.99
910,150,5,2024-10-15,2024-07-01,3250,DEMAND,STATISTICAL,MONTHLY,0.77,1,FY24-OCT,October,Q4,2024,399.99
911,150,5,2024-10-15,2024-07-01,4146,DEMAND,STATISTICAL,MONTHLY,0.92,2,FY24-OCT,October,Q4,2024,399.99
